sample,cg05897963,cg14498592,cg09077862,cg03461110,cg10036013,cg15896356,cg26667395,cg19861824,cg05979118,cg21141024,cg17240135,cg05648964,cg03811629,cg17913347,cg25732104,cg06946838,cg21178254,cg11541547,cg23752752,cg06212582,cg25149125,cg18546840,cg21547690,cg09507567,cg04907244,cg03191045,cg07759247,cg18836258,cg03577433,cg08852963,cg03184410,cg13429194,cg01269718,cg18663033,cg02797195,cg09129050,cg12954512,cg25331250,cg20779334,cg23713520,cg00208274,cg25663755,cg01832712,cg04415270,cg05445090,cg07342322,cg19815271,cg05516489,cg06206957,cg20415486,cg09011473,cg25185947,cg26166817,cg25470148,cg24112733,stage
TCGA-D8-A73X-01A,0.71288619,0.896949902,0.859420254,0.218766012,0.194776473,0.372721713,0.076198237,0.396142088,0.521466333,0.622118663,0.58022769,0.660395667,0.268280804,0.708370483,0.651060998,0.05379276,0.603661469,0.664867474,0.15291871,0.915026483,0.603579635,0.521466333,0.075057991,0.29347408,0.59511575,0.064724849,0.034770958,0.542419355,0.867358407,0.376136142,0.559828494,0.521466333,0.14862529,0.832274964,0.902072938,0.89978077,0.40153155,0.877008205,0.748803188,0.47231133,0.314213098,0.099238795,0.265790037,0.193836206,0.895327392,0.227236308,0.720625365,0.644809476,0.074557727,0.94386356,0.808956561,0.789272597,0.806733694,0.86591911,0.562413417,Early
TCGA-B6-A0X4-01A,0.690422205,0.132616015,0.944338135,0.132632395,0.076500083,0.920492452,0.189707773,0.164111486,0.451194363,0.917322869,0.451194363,0.243496444,0.744118193,0.189790997,0.930165829,0.868207536,0.321605213,0.245766464,0.070017092,0.936518016,0.418898577,0.207006591,0.049428438,0.169942612,0.773739886,0.236352059,0.476990569,0.157205287,0.950259944,0.543917148,0.451194363,0.245729307,0.081403001,0.254609543,0.936180997,0.451194363,0.399747758,0.451194363,0.840190304,0.885154824,0.12833844,0.156221468,0.060354728,0.704080148,0.833983452,0.864334054,0.548883595,0.085167949,0.392005803,0.113612236,0.451194363,0.451194363,0.961967608,0.230203939,0.233589966,Early
TCGA-AR-A5QQ-01A,0.328202767,0.734648348,0.598791299,0.653840062,0.771331707,0.807605446,0.262347361,0.520064008,0.79153717,0.307306825,0.839024972,0.652134092,0.338591236,0.641242313,0.530144366,0.07581456,0.328443848,0.916090375,0.705286385,0.924095511,0.567260409,0.72720487,0.231101928,0.405510132,0.410682262,0.032901964,0.22868478,0.629716345,0.533760242,0.383277736,0.883232166,0.918251191,0.228887511,0.256919223,0.525870724,0.819424466,0.185072299,0.831459832,0.455148632,0.455852084,0.854655028,0.11475867,0.40489464,0.066955798,0.912703129,0.257874704,0.578034728,0.369394987,0.076243433,0.893159572,0.909324408,0.762763363,0.620223529,0.884734949,0.365895027,Late
TCGA-AO-A0JA-01A,0.674081678,0.522597177,0.845794326,0.303849045,0.238660975,0.711655911,0.229361406,0.245807186,0.536534677,0.319140591,0.375435976,0.760540697,0.688151471,0.576229261,0.774552985,0.074731828,0.495061937,0.877218489,0.195925546,0.889096688,0.871684567,0.536534677,0.11340992,0.410321622,0.434023872,0.346409412,0.572904537,0.308959496,0.442840558,0.642445244,0.536534677,0.536534677,0.402448371,0.786816258,0.809473787,0.862924271,0.761382726,0.536534677,0.676982927,0.713639696,0.311647189,0.547262444,0.474688463,0.564104042,0.904744455,0.772346468,0.720798362,0.625792191,0.150836605,0.171012538,0.536534677,0.536534677,0.452058398,0.863049199,0.240763688,Late
TCGA-BH-A0HX-01A,0.660781769,0.130271032,0.836443324,0.219045841,0.232370742,0.946372162,0.247728509,0.281338507,0.556255511,0.668969294,0.485380313,0.746648162,0.688228923,0.470002726,0.749576674,0.218652808,0.533774325,0.526701869,0.163880293,0.900932505,0.887431666,0.556255511,0.549900204,0.556255511,0.494399666,0.526153321,0.04670208,0.345557589,0.908375521,0.402139239,0.360847821,0.344885208,0.659246799,0.7356752,0.935129435,0.813474238,0.710089949,0.214414142,0.731248666,0.768089119,0.344652374,0.109706196,0.392660458,0.766161455,0.895411516,0.769182923,0.671742494,0.693837747,0.442328623,0.208076855,0.556255511,0.556255511,0.989717902,0.855250812,0.533186565,Early
TCGA-A2-A25D-01A,0.223768219,0.278731946,0.680233619,0.364785026,0.34933796,0.756902742,0.111445505,0.594108075,0.715785262,0.108266474,0.385095826,0.833626645,0.42857846,0.47415527,0.619145195,0.305407845,0.297938319,0.574888435,0.250930486,0.933069349,0.557130566,0.44126953,0.532240571,0.248326797,0.22208259,0.024679707,0.325660277,0.579364677,0.787708102,0.26583923,0.834363051,0.608839033,0.1633189,0.7487784,0.8318442,0.592823345,0.510186028,0.944605596,0.565232646,0.640261818,0.43067152,0.24269878,0.217335916,0.500371475,0.935530011,0.228494584,0.518241359,0.541397978,0.173675055,0.354737732,0.719933318,0.817973964,0.499188632,0.478136809,0.144693069,Late
TCGA-BH-A201-01A,0.43317442,0.457765452,0.60225495,0.314368565,0.257774681,0.907907905,0.130417557,0.37050967,0.852865421,0.160118906,0.511749856,0.806202773,0.310158002,0.643266709,0.665620968,0.079701705,0.171792394,0.649446063,0.199203541,0.817789931,0.450338532,0.425116603,0.201189191,0.832906462,0.33161667,0.019494171,0.041587053,0.565277779,0.401136817,0.81637834,0.877766383,0.457765452,0.119517611,0.638324728,0.621084912,0.850737069,0.18044527,0.457765452,0.461161319,0.3236584,0.405718224,0.092839115,0.210843826,0.184247999,0.932238104,0.163208664,0.671732035,0.126021869,0.205648875,0.93121775,0.728797133,0.87069186,0.446295258,0.565321813,0.226919652,Early
TCGA-5L-AAT0-01A,0.354119048,0.899664829,0.599322995,0.324960688,0.321588425,0.50170706,0.120298201,0.284695913,0.471772647,0.374270772,0.343384118,0.585548793,0.434191855,0.495911894,0.538941087,0.099268828,0.475108715,0.712857355,0.236531803,0.902619813,0.556156612,0.471772647,0.156601995,0.289394663,0.353507239,0.035195492,0.139664281,0.607651597,0.557683696,0.45658254,0.470238489,0.471772647,0.074287394,0.777487935,0.736812794,0.876795886,0.413873675,0.803159319,0.579839055,0.316433373,0.439887575,0.120824353,0.224973746,0.614967763,0.865254379,0.289329532,0.775590487,0.106520195,0.292104492,0.569077494,0.71254649,0.693071422,0.760282463,0.669126607,0.592262444,Early
TCGA-WT-AB41-01A,0.190989306,0.47491226,0.679400315,0.291054904,0.251188659,0.70563213,0.210094009,0.448467164,0.556011026,0.19723426,0.308410124,0.553696551,0.323553003,0.467485324,0.481484372,0.079556308,0.363599626,0.626003567,0.277356102,0.832775116,0.605787139,0.47491226,0.303230314,0.228876332,0.14077348,0.073519453,0.478787377,0.702903136,0.624665064,0.482743917,0.73810638,0.74444551,0.470455561,0.716269608,0.82537021,0.839640066,0.398085341,0.808168689,0.590720515,0.565248344,0.427160211,0.139461063,0.19710416,0.517727735,0.855973765,0.316413815,0.861113574,0.422590317,0.15539781,0.268082952,0.764491314,0.47491226,0.916584075,0.610071838,0.061476601,Early
TCGA-AR-A5QP-01A,0.472382278,0.749558012,0.70689608,0.522979571,0.645942992,0.517419174,0.068844598,0.727832583,0.818504583,0.352478832,0.429433592,0.663335381,0.549215975,0.64207711,0.640471649,0.241071129,0.467809346,0.746946235,0.479544503,0.922450725,0.571956757,0.479519528,0.463543585,0.516796228,0.511154782,0.02699918,0.045395435,0.617223546,0.504588724,0.701760018,0.875098251,0.931225434,0.25069158,0.631879443,0.594907453,0.90080476,0.517536132,0.919917509,0.402026675,0.47346571,0.463090818,0.163187826,0.528840163,0.646117293,0.91959922,0.542849087,0.43777361,0.50743062,0.625684549,0.454746166,0.943755242,0.839899489,0.640730047,0.610426607,0.527404537,Early
TCGA-A7-A13D-01A,0.09575176,0.235698474,0.721561458,0.671967282,0.834908168,0.562361045,0.184236493,0.231240318,0.864086444,0.465913538,0.885891439,0.394917472,0.362839568,0.439374388,0.325968291,0.080491069,0.083006485,0.840341198,0.688465664,0.858682581,0.690264343,0.376699821,0.070698007,0.238648736,0.05306414,0.46214042,0.081191443,0.503545036,0.678843923,0.206099361,0.791188416,0.791872668,0.141727476,0.105118325,0.32782154,0.835029232,0.177287704,0.88366791,0.328413108,0.615466427,0.870570673,0.076632892,0.208965392,0.443563703,0.884440137,0.118584151,0.404215602,0.470478867,0.219067009,0.941927905,0.839901483,0.667017907,0.618647664,0.62611307,0.048626937,Early
TCGA-AC-A23C-01A,0.247693701,0.490859072,0.760589741,0.38038678,0.375048028,0.93146344,0.264854955,0.531093776,0.774461422,0.170663817,0.463164789,0.507742701,0.545891653,0.589859357,0.37413631,0.076365277,0.31682801,0.661139626,0.309783312,0.911959378,0.666697588,0.514409794,0.373393452,0.347456644,0.479700593,0.086686208,0.282953311,0.486593434,0.546054631,0.356178404,0.490859072,0.71541265,0.144210831,0.289524611,0.87277315,0.815776818,0.508084794,0.812190213,0.579365612,0.552263092,0.390083168,0.175170428,0.28419563,0.159323783,0.905666982,0.306147862,0.675717367,0.488774323,0.606325971,0.357347218,0.83179685,0.490859072,0.559510735,0.696452651,0.465306881,Early
TCGA-A2-A0T4-01A,0.558478667,0.850349495,0.817805976,0.387762596,0.476628387,0.914628889,0.112923825,0.457336072,0.524697378,0.18023311,0.524697378,0.768715434,0.467569653,0.50008755,0.8137956,0.141959318,0.385715676,0.524697378,0.389397099,0.524697378,0.944849867,0.524697378,0.497389046,0.524697378,0.483123878,0.284695836,0.052216493,0.719101293,0.829770696,0.529214369,0.524697378,0.524697378,0.377024488,0.640398893,0.907077648,0.524697378,0.613932872,0.524697378,0.746886294,0.455476534,0.433420644,0.079320116,0.565580094,0.132366308,0.524697378,0.770083275,0.682492696,0.455830453,0.612176067,0.385917614,0.524697378,0.524697378,0.837897038,0.677073921,0.100586101,Early
TCGA-D8-A27M-01A,0.261955754,0.851597523,0.653366698,0.722779386,0.836362647,0.702135093,0.299451754,0.3787725,0.862758622,0.053659303,0.684046988,0.881955803,0.239547771,0.540972997,0.658622419,0.064250231,0.251168565,0.925945517,0.703183546,0.884941999,0.681044907,0.868424364,0.233997299,0.168415138,0.148242272,0.20901469,0.043102832,0.72347659,0.72329532,0.415228802,0.928064248,0.937933748,0.129169259,0.101004213,0.507906108,0.909797799,0.364454918,0.943878803,0.372403409,0.316530238,0.894206277,0.402378166,0.453900618,0.34897604,0.925194297,0.16701909,0.47146684,0.364747091,0.427897512,0.893272365,0.956683554,0.872257183,0.623801987,0.698829785,0.302469628,Early
TCGA-Z7-A8R6-01A,0.255703546,0.051474712,0.669681551,0.160062975,0.113751056,0.686371754,0.064103361,0.127424064,0.608934527,0.291726311,0.393074794,0.681210768,0.33922907,0.617832476,0.826764934,0.576447416,0.097297719,0.493204671,0.107588993,0.90853574,0.83775969,0.260061902,0.091134518,0.31470736,0.45344041,0.079051038,0.034809011,0.408677837,0.801461566,0.211003273,0.48129785,0.281445533,0.042932543,0.803598482,0.863703245,0.653641483,0.294310792,0.91400839,0.561980076,0.290166504,0.218966707,0.263862678,0.275336095,0.158091494,0.868245307,0.616550949,0.872313135,0.479272855,0.197649727,0.0759494,0.466370661,0.700594355,0.302305452,0.24872995,0.596990329,Early
TCGA-OL-A66L-01A,0.615956619,0.844709701,0.832833571,0.263508373,0.241351737,0.930002134,0.12446684,0.408099547,0.555152178,0.564199563,0.555152178,0.553206392,0.539185434,0.493423056,0.761419687,0.069333888,0.542749616,0.579242824,0.214589177,0.905754777,0.844881342,0.555152178,0.622373607,0.497572391,0.300510826,0.529536086,0.050042012,0.619598256,0.813001244,0.51235259,0.749363753,0.555152178,0.376690997,0.655906084,0.783271546,0.817055045,0.641206299,0.374336445,0.735801515,0.575610441,0.384172688,0.083345029,0.348763421,0.430201864,0.866426296,0.722830964,0.837413975,0.56820664,0.132554823,0.941017156,0.685846173,0.555152178,0.89732229,0.709648792,0.166715386,Early
TCGA-C8-A1HE-01A,0.76144467,0.859147252,0.726342414,0.208542519,0.567452746,0.928829064,0.380334807,0.455000881,0.560231765,0.675579221,0.432884112,0.921338448,0.530613448,0.857117368,0.78735413,0.068088319,0.483516234,0.382626305,0.19327329,0.888268345,0.445574449,0.128248982,0.230676255,0.885089614,0.446544383,0.046529079,0.656963309,0.52605974,0.863811187,0.338223811,0.560231765,0.266067289,0.163638963,0.844792798,0.895092145,0.560231765,0.81528311,0.89789766,0.840820015,0.654335453,0.191372811,0.191478404,0.547050071,0.449287833,0.926402975,0.496185505,0.608559665,0.77676695,0.529621008,0.37672838,0.560231765,0.739157043,0.719483509,0.691281536,0.275042513,Early
TCGA-PE-A5DD-01A,0.741080745,0.633428256,0.372669486,0.261668736,0.27382438,0.674192407,0.082921526,0.248464516,0.45397221,0.611694068,0.885899702,0.708369004,0.718003412,0.489678102,0.838883839,0.181727863,0.329802228,0.614136552,0.216755673,0.802991944,0.96054774,0.245616418,0.691801226,0.783121682,0.720081587,0.439305427,0.04685094,0.304329757,0.828805737,0.341759497,0.855418987,0.31272051,0.595701227,0.821976252,0.917804613,0.91289019,0.775739052,0.96651297,0.799678832,0.687681117,0.350980503,0.307744763,0.328922433,0.616783898,0.924579103,0.402097528,0.803190627,0.690688394,0.619257688,0.547701224,0.626921143,0.433172053,0.62787238,0.853628468,0.250063219,Early
TCGA-E2-A105-01A,0.833731067,0.043241623,0.918036926,0.229246129,0.222026092,0.932930308,0.654177318,0.104556096,0.607815009,0.79898895,0.367947272,0.312533473,0.775762597,0.3371935,0.900529203,0.706229221,0.811426437,0.214831495,0.082182017,0.885412471,0.971868222,0.607815009,0.872355408,0.161384221,0.749081108,0.521114563,0.087391612,0.117787111,0.849240666,0.24156511,0.607815009,0.607815009,0.749970284,0.909767843,0.916457997,0.607815009,0.786904483,0.868779229,0.81624779,0.876011013,0.286985278,0.847534614,0.843398445,0.840713606,0.871267881,0.835895379,0.758068062,0.6896121,0.88941556,0.158195776,0.607815009,0.607815009,0.358594599,0.816680058,0.351850221,Early
TCGA-GM-A2DD-01A,0.300364592,0.56924724,0.712947016,0.673858306,0.810811957,0.647671923,0.13816116,0.353846892,0.712916393,0.059407546,0.609460062,0.727218299,0.508598971,0.866745054,0.669480902,0.067040832,0.500099715,0.960772507,0.728460425,0.892525672,0.531778441,0.817715729,0.458301656,0.561485869,0.254451633,0.035058946,0.547299249,0.706900473,0.71403765,0.397429014,0.884531618,0.937097388,0.124693339,0.296094122,0.763630857,0.905258914,0.561796369,0.65060479,0.550583506,0.625038139,0.852678576,0.497731855,0.46466361,0.440247573,0.922825138,0.223221217,0.645763307,0.424846154,0.533738028,0.849168304,0.786065006,0.711025187,0.82292676,0.599326493,0.506373629,Early
TCGA-A7-A26I-01A,0.420370965,0.211238234,0.841493809,0.265161849,0.244559499,0.803374961,0.42734368,0.688890932,0.899642845,0.37138742,0.7276508,0.475280365,0.175664768,0.341962532,0.679983891,0.113114522,0.140007494,0.925722833,0.185746992,0.939232868,0.491034392,0.656099333,0.154283766,0.297771674,0.284093812,0.395719098,0.057607213,0.405484352,0.295807196,0.275161851,0.843466395,0.933217155,0.039904401,0.111467004,0.911705417,0.932758522,0.268101538,0.944306816,0.260512074,0.257163458,0.434870543,0.12491658,0.311455498,0.077363789,0.933339386,0.151927282,0.712840372,0.395259651,0.497768457,0.960612799,0.93013764,0.886231344,0.558389666,0.264159579,0.172962211,Early
TCGA-A2-A04R-01A,0.447009487,0.078785624,0.899859345,0.124681937,0.184064881,0.924239678,0.098582613,0.109715715,0.479176299,0.728668891,0.479176299,0.862190517,0.79034267,0.326373096,0.765766806,0.13511575,0.774010383,0.479176299,0.03965542,0.479176299,0.306864712,0.150362939,0.89929351,0.479176299,0.485227171,0.030081075,0.047832885,0.100713412,0.853807115,0.136181682,0.479176299,0.479176299,0.257480718,0.885544316,0.934944952,0.479176299,0.810539997,0.479176299,0.723734293,0.823102556,0.204258839,0.591081028,0.322489791,0.832545361,0.479176299,0.840653549,0.512296747,0.335365946,0.651243369,0.052259432,0.479176299,0.479176299,0.94706274,0.294383355,0.286166533,Early
TCGA-EW-A1PE-01A,0.659411149,0.346714867,0.714736807,0.293187297,0.285886762,0.828454006,0.589122732,0.259665945,0.539040725,0.350905935,0.495554585,0.503984049,0.400605755,0.738880052,0.811268135,0.245702429,0.350042409,0.427370819,0.239989075,0.717284515,0.541148117,0.297044854,0.378036849,0.409082333,0.333580212,0.023858582,0.038690111,0.365179015,0.593110855,0.407317662,0.470536023,0.467520919,0.100967267,0.725393703,0.702455189,0.6452219,0.60802039,0.907214863,0.682399979,0.358661461,0.364689125,0.098509528,0.41928514,0.36433007,0.935924704,0.660679686,0.451956424,0.269252302,0.068854166,0.255874374,0.552766625,0.655972842,0.978575551,0.807170798,0.142391602,Early
TCGA-E2-A1IL-01A,0.698187644,0.084804519,0.86970498,0.145402652,0.113953091,0.816082815,0.071116628,0.219127712,0.560337277,0.406646235,0.212623469,0.334664543,0.404614964,0.27431181,0.748355525,0.068411566,0.213347735,0.360051213,0.096694873,0.940631587,0.630396819,0.143231117,0.098418069,0.448592456,0.123920168,0.034712533,0.074352856,0.242944913,0.762093805,0.191842783,0.403149426,0.394751705,0.084018959,0.694307548,0.896231094,0.403149426,0.456919054,0.761921235,0.695059752,0.412612124,0.236743355,0.103626104,0.133433033,0.545052415,0.926924546,0.584991827,0.54694678,0.697053711,0.28857414,0.11069913,0.403149426,0.453230177,0.580032402,0.807163739,0.163900947,Early
TCGA-D8-A1XW-01A,0.3388666,0.433023245,0.44715244,0.775651556,0.872872528,0.470380837,0.082277898,0.405215595,0.433023245,0.058837799,0.798528429,0.366484852,0.194116327,0.342015069,0.351242971,0.078378411,0.172793104,0.946127898,0.754123957,0.756300959,0.446559002,0.375938216,0.156814342,0.715983481,0.089882755,0.018160104,0.04301116,0.365709796,0.294297006,0.401898099,0.891323314,0.933120003,0.299191971,0.053786772,0.436139821,0.80892248,0.100846543,0.874313997,0.229252899,0.1546604,0.881375067,0.09597783,0.12949693,0.06276804,0.893959188,0.101216823,0.269158061,0.346602708,0.143219919,0.872851226,0.914992438,0.433023245,0.47865427,0.779442882,0.646313973,Early
TCGA-AC-A2FM-01A,0.778672857,0.580852556,0.881395536,0.10727374,0.080525706,0.937891071,0.061438304,0.339107049,0.316935427,0.860494342,0.142583536,0.916339741,0.741804775,0.46988722,0.833180573,0.828277932,0.732205756,0.363334577,0.049705007,0.922148305,0.918022018,0.087137632,0.654263987,0.137087878,0.739733289,0.882308621,0.471709173,0.112307491,0.927060004,0.111323608,0.863573188,0.165824811,0.599696036,0.836763036,0.93005108,0.580852556,0.851426263,0.908227191,0.667604779,0.722591035,0.127382863,0.488114816,0.354152232,0.809704241,0.928564002,0.825252889,0.632047812,0.795537004,0.837333627,0.051049767,0.327273497,0.833452145,0.965682634,0.792723166,0.06700222,Early
TCGA-AR-A0TP-01A,0.758641532,0.583045208,0.387576609,0.916911515,0.927453768,0.897273347,0.093669054,0.583045208,0.583045208,0.583045208,0.87937832,0.513965514,0.748610656,0.698516756,0.888864211,0.118219419,0.040707138,0.583045208,0.973734666,0.583045208,0.959080094,0.583045208,0.704855727,0.71253967,0.035011011,0.92773518,0.076449693,0.294923488,0.931676715,0.777652046,0.583045208,0.911620132,0.099137065,0.118660256,0.743056584,0.583045208,0.228509706,0.583045208,0.108504323,0.556397164,0.94091595,0.072267022,0.368058889,0.792603699,0.583045208,0.081928438,0.225774083,0.849095739,0.874313352,0.966514269,0.583045208,0.583045208,0.986020348,0.788284496,0.512791115,Early
TCGA-EW-A2FV-01A,0.500768003,0.515360889,0.382240352,0.343172917,0.353480528,0.92793336,0.093472645,0.322347858,0.741310742,0.42153316,0.769674089,0.52453338,0.566903815,0.555132433,0.770659816,0.147976666,0.259346963,0.720129287,0.247150938,0.960812209,0.71064545,0.541301248,0.37144753,0.32876337,0.387778232,0.029525653,0.253575507,0.492804276,0.743750639,0.327611599,0.856900652,0.609056096,0.261477341,0.61508262,0.719499907,0.928867372,0.487213234,0.446560978,0.704113254,0.291278289,0.427700425,0.14937439,0.553547127,0.349794187,0.949394058,0.500195114,0.689548822,0.488023266,0.662347517,0.359348604,0.774496255,0.638424276,0.463364451,0.684135685,0.423961423,Late
